date,ticker,side,entry_time,exit_time,entry_price,exit_price,stop,target,shares,pnl,pnl_pct,r_multiple,exit_reason,confirm_idx,entry_idx
2026-07-10,NVDA,short,2026-07-10 10:30:00-04:00,2026-07-10 10:30:00-04:00,206.24,205.16,205.16,198.96,49.30740250670978,53.25199470724718,0.0005236617532971356,0.05236617532971356,stop,3,4
2026-07-13,QQQ,long,2026-07-13 10:00:00-04:00,2026-07-13 10:00:00-04:00,716.05,715.125,715.125,726.39,14.20918077292724,-13.143492214957051,-0.00012918092311988753,-0.012918092311988753,stop,1,2
2026-07-13,AAPL,short,2026-07-13 10:15:00-04:00,2026-07-13 10:15:00-04:00,320.51,317.4,317.4,312.17,31.740568291888092,98.7131673877724,0.0009703285388911465,0.09703285388911465,stop,1,3
2026-07-13,BRK.B,short,2026-07-13 10:15:00-04:00,2026-07-13 10:15:00-04:00,498.46,497.85,497.85,490.7,20.429003049335616,12.461691860093843,0.00012237692091641392,0.012237692091641392,stop,2,3
2026-07-14,IWM,short,2026-07-14 10:00:00-04:00,2026-07-14 15:45:00-04:00,294.715,294.49,298.21,292.6,34.55639186725426,7.77518817013103,7.634494341990258e-05,0.007634494341990258,eod,1,2
2026-07-14,MSFT,long,2026-07-14 10:00:00-04:00,2026-07-14 15:45:00-04:00,385.27,384.94,381.5,393.65,26.436173457509938,-8.72393724097786,-8.565421652347293e-05,-0.008565421652347293,eod,1,2
2026-07-14,QQQ,short,2026-07-14 10:15:00-04:00,2026-07-14 15:45:00-04:00,716.02,719.65,726.39,710.08,14.223334759155827,-51.63070517573559,-0.0005069690790760029,-0.05069690790760029,eod,2,3
2026-07-15,NVDA,short,2026-07-15 10:00:00-04:00,2026-07-15 15:45:00-04:00,210.71,212.49,213.99,203.8,48.30823920902274,-85.98866579206053,-0.0008447629443310718,-0.08447629443310717,eod,1,2
2026-07-15,QQQ,short,2026-07-15 10:15:00-04:00,2026-07-15 10:30:00-04:00,718.93,714.34,726.39,714.34,14.146620974439758,64.93299027267733,0.0006384488058642591,0.06384488058642591,target,1,3
2026-07-15,BRK.B,long,2026-07-15 10:15:00-04:00,2026-07-15 10:15:00-04:00,490.45,490.7,490.7,497.08,20.750175382161775,5.187543845540444,5.0973595677439085e-05,0.005097359567743908,stop,1,3
